,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
112,0.0168,1,22050,Ace Of Base,0.635,227.04,227040,0.71832,0.804,0.0,11,0.479,0.229,-6.007,0,0.506,Life Is A Flower,0.0361,216.64218,96.013,0.977,4,0.968,7hQgwzBCXsdIRsaFonrS3P,0.565
113,0.84,1,22050,Ace Of Base,0.638,217.12,217120,0.19655,0.367,0.0,4,0.607,0.0999,-7.906,1,0.64,"Mercy, Mercy",0.0266,203.94667,71.957,0.013,4,0.832,2VIPU72L6tIR4w8J8ap6Kp,0.219
114,0.135,1,22050,Ace Of Base,0.753,198.54667,198547,0.34218,0.882,0.268,7,0.288,0.0755,-6.756,1,0.455,Never Gonna Say I'm Sorry,0.0335,191.13506,99.024,0.608,4,1.0,2K5CxepRrAWH6GeF1PRkoN,0.837
115,0.172,1,22050,Ace Of Base,0.209,305.74667,305747,0.0,0.412,0.15,0,0.671,0.0843,-9.733,1,0.652,Perfect World,0.0443,297.31991,86.26,0.012,3,0.172,2PwXOevGUSkU8qaYZjgLq2,0.162
116,0.21,1,22050,Ace Of Base,0.722,200.17029,200170,0.0,0.88,0.0,4,0.373,0.324,-3.989,0,0.384,Who Am I,0.24,197.0039,92.024,0.072,4,1.0,4O1uCappFiU3bisYUdUBWy,0.79
117,0.875,1,22050,Adam Sandler,0.591,162.07528,162075,0.0,0.337,0.0,9,0.588,0.64,-13.186,1,0.384,Camp Granada,0.193,155.68399,120.17,0.473,4,0.89,1Hil8CFzloVaqVu2HSm7u7,0.729
118,0.149,1,22050,Adam Sandler,0.654,76.50667,76507,0.2434,0.366,0.0,11,0.63,0.196,-16.321,1,0.579,Creepin' On The Mayor,0.557,74.42576,101.01,0.143,4,0.382,5cFCFwaC64JGEK6f7uNk8B,0.505
119,0.00312,1,22050,Adam Sandler,0.65,224.56,224560,0.4727,0.449,1.94e-05,0,0.742,0.548,-7.555,1,0.607,Love Stinks,0.0281,220.11356,89.641,0.158,4,1.0,3K9QlS0VCtkzUvo0HY75VE,0.699
120,0.149,1,22050,Adam Sandler,0.382,246.13333,246133,0.0985,0.69,0.0,7,0.677,0.0677,-5.901,1,0.615,Mr. Bake-O,0.0352,242.99683,73.856,0.056,4,0.931,5nEQoRDbCKBHcvH7P0b0GK,0.267
121,0.171,1,22050,Adam Sandler,0.775,191.01333,191013,0.2902,0.516,0.0,2,0.574,0.507,-6.477,1,0.378,Steve Polychronopolous,0.0622,185.0224,120.77,0.688,4,1.0,6qd250LTWyGc8959c1M64d,0.568
122,0.514,1,22050,Adam Sandler,0.626,304.29333,304293,0.38912,0.38,0.0,1,0.6,0.141,-15.795,1,0.313,The Adventures Of The Cow,0.841,296.01379,117.046,0.0,4,0.214,4A0pTREMVzykkTJ2A9PzIA,0.272
123,0.33,1,22050,Adam Sandler,0.431,677.04744,677047,0.32526,0.572,0.0,1,0.568,0.182,-11.884,1,0.531,The Psychotic Legend Of Uncle Donnie,0.878,677.04742,79.35,0.024,4,0.067,7fEHXf9gdC9GgdEnOplSMk,0.379
124,0.059,1,22050,Adam Sandler,0.803,226.89959,226900,0.0,0.751,2.26e-05,6,0.676,0.0961,-5.758,1,0.563,Welcome My Son,0.313,222.3659,171.974,0.133,4,0.262,5hBpT8ezMf9Fs0T9PABJNQ,0.695
125,0.882,1,22050,Adele,0.587,271.8,271800,0.26694,0.283,0.0,4,0.654,0.149,-5.473,1,0.597,All I Ask,0.0279,264.06313,141.961,0.114,4,0.957,1wMALZpuqAy7amQsFBWQ8m,0.343
126,0.231,1,22050,Adele,0.646,223.97333,223973,0.698,0.6,0.0,9,0.345,0.0794,-6.569,1,0.346,Can't Let Go,0.458,217.65805,192.082,0.41,4,1.0,6lrRIfQDcikJ5y5DtyZPuJ,0.811
127,0.676,1,22050,Adele,0.552,193.2,193200,0.18,0.402,0.0,11,0.801,0.0928,-7.431,1,0.733,Crazy For You,0.0262,180.84862,103.313,0.0,4,1.0,2rxQMGVafnNaRaXlRMWPde,0.382
128,0.96,1,22050,Adele,0.802,219.50667,219507,0.0,0.109,0.0,9,0.787,0.109,-13.215,1,0.716,Daydreamer,0.0402,211.56862,109.043,0.581,4,0.823,4exfI4lpJYg1qAqZL8w62q,0.326
129,0.336,1,22050,Adele,0.481,295.49333,295493,0.41315,0.451,0.0,5,0.369,0.0872,-6.095,0,0.544,Hello,0.0347,277.24626,157.966,0.02,4,0.975,4sPmO7WMQUAf45kwMOtONw,0.289
130,0.31,1,22050,Adele,0.716,211.1278,211128,0.0,0.812,0.0,7,0.007,0.551,-5.233,1,0.349,I Miss You,0.344,208.25397,133.047,0.717,4,1.0,1nMYtxDrONcoGnKRvxTwPv,0.385
131,0.359,1,22050,Adele,0.354,203.90667,203907,0.1854,0.387,0.0,11,0.295,0.248,-7.066,0,0.529,Melt My Heart To Stone,0.0373,200.83519,80.915,0.061,4,0.973,0WPXlTF9IADmeaX86DoUr8,0.208
132,0.689,1,22050,Adele,0.473,330.08,330080,0.0,0.534,0.00257,7,0.591,0.729,-10.763,1,0.664,Need You Know,0.0468,315.62304,165.489,0.45,4,0.997,6Y8u3sg5HXJbqb4GjN0WwX,0.652
133,0.314,1,22050,Adele,0.687,204.33333,204333,0.38249,0.648,1.37e-06,4,0.522,0.289,-9.137,1,0.583,Now And Then,0.027,192.70821,121.341,0.875,4,0.764,0e05wFNr6zg1ULcp4NKs1p,0.6
134,0.892,1,22050,Adele,0.559,285.04,285040,0.45351,0.33,0.0,9,0.352,0.0975,-8.251,1,0.525,Someone Like You,0.0285,265.11964,135.109,0.25,4,0.749,4kflIGfjdZJW4ot2ioixTB,0.285
135,0.164,1,22050,Adele,0.548,315.36,315360,4.21442,0.658,0.000132,7,0.25,0.109,-8.063,1,0.446,You'll Never See Me Again,0.0314,299.90313,127.892,0.746,4,1.0,0NWJPV3utX0J4tfwzyotNB,0.276
136,0.293,1,22050,Aerosmith,0.568,175.24113,175241,0.06372,0.587,0.329,11,0.634,0.137,-8.814,0,0.34,All Your Love,0.127,167.85125,174.682,0.029,4,1.0,7G7zCzvyqz39BFE7TqPM3O,0.491
137,0.453,1,22050,Aerosmith,0.89,242.19565,242196,0.07542,0.523,1.58e-06,6,0.499,0.0831,-8.526,1,0.566,Blind Man,0.056,229.9298,111.031,0.834,4,0.977,0DQQRJ4sR3pxwom9L7D7QR,0.345
138,0.0347,1,22050,Aerosmith,0.347,295.13333,295133,0.1049,0.553,0.00108,5,0.321,0.114,-10.645,0,0.505,Draw The Line,0.0298,285.23973,123.176,0.582,4,1.0,33fNAtcL4IKU5kei0P4psq,0.313
139,0.00687,1,22050,Aerosmith,0.569,249.70667,249707,0.0,0.93,0.000143,11,0.479,0.37,-4.637,0,0.526,Eat The Rich,0.0525,246.42757,122.957,0.792,4,1.0,0CFtlafteObzOEuJdESQkb,0.696
140,0.947,1,22050,Aerosmith,0.41,173.17474,173175,0.25066,0.0485,0.0,0,0.527,0.108,-13.918,1,0.735,Falling In Love,0.038,163.18404,137.97,0.026,4,0.892,6yIHGmQLJxWAUZ1ZkENemN,0.247
141,0.11,1,22050,Aerosmith,0.768,219.69238,219692,0.0,0.282,0.0208,8,0.783,0.113,-10.348,0,0.697,Fever,0.0863,206.28608,97.043,0.309,4,0.854,6n3HGiq4v35D6eFOSwqYuo,0.175
142,0.064,1,22050,Aerosmith,0.662,304.96,304960,0.23791,0.567,2.18e-05,2,0.313,0.121,-8.331,0,0.593,Get It Up,0.0301,288.44408,124.787,0.711,4,1.0,0wpIfrGRlt7qeyW44n0A5i,0.632
143,0.603,1,22050,Aerosmith,0.609,228.70667,228707,2.322,0.445,6.77e-06,7,0.601,0.104,-9.129,1,0.572,I Ain't Got You,0.106,212.63093,118.393,0.481,3,0.961,3XVBdLihbNbxUwZosxcGuJ,0.166
144,0.0108,1,22050,Aerosmith,0.628,227.31134,227311,2.85605,0.867,0.0,9,0.288,0.308,-3.555,1,0.346,I'm Ready,0.0913,221.04816,78.043,0.355,4,0.385,2dgFqylK6gyILa4HY65u0y,0.597
145,0.0557,1,22050,Aerosmith,0.632,330.53333,330533,0.42376,0.822,0.000485,5,0.622,0.145,-5.737,1,0.376,Janie's Got A Gun,0.0281,312.50576,115.113,0.721,4,0.997,5fMwvrqujbQjUxcNPcYrUF,0.434
146,0.496,1,22050,Aerosmith,0.652,351.76095,351761,0.09302,0.36,0.0,4,0.366,0.0968,-8.82,0,0.608,Lay It Down,0.0374,342.20408,124.018,0.166,4,1.0,2YkANIn2t02TQms674Vv9Z,0.277
147,0.00853,1,22050,Aerosmith,0.436,321.82667,321827,0.43528,0.966,0.00158,4,0.787,0.351,-4.219,1,0.495,Love In An Elevator,0.0702,317.41678,93.88,0.295,4,1.0,1l6DV8qhmCdgOKLSAFzPOe,0.601
148,0.332,1,22050,Aerosmith,0.684,195.10667,195107,0.25542,0.698,5.16e-06,9,0.569,0.122,-6.219,1,0.617,Love Me Two Times,0.041,190.09016,132.846,0.66,4,0.857,67HxeUADW4H3ERfaPW59ma,0.839
149,0.772,1,22050,Aerosmith,0.646,221.2,221200,0.09841,0.435,0.000251,2,0.679,0.103,-11.545,1,0.718,Luv Lies,0.0473,209.58912,113.916,0.864,4,0.937,6R8FISW9q9gD8dtatLvjld,0.501
150,0.8,1,22050,Aerosmith,0.532,162.58667,162587,0.1322,0.768,2.01e-05,4,0.429,0.377,-8.698,0,0.405,Magic Touch,0.0551,157.65188,116.026,0.784,4,0.984,5lJUXSjRjevVy7I3P87wuK,0.698
151,0.143,1,22050,Aerosmith,0.375,196.8,196800,3.69197,0.574,0.0,7,0.583,0.11,-5.305,1,0.554,Make It,0.0315,183.66404,132.025,0.144,3,1.0,2ZxTjs4EdJl4Y9YByIiNoo,0.406
152,0.122,1,22050,Aerosmith,0.426,267.22667,267227,0.0,0.751,0.00144,4,0.895,0.271,-10.91,1,0.639,Mama Kin,0.0403,262.26358,153.359,0.432,4,0.865,7Id8Qi0oQMV8J78fdtuZxo,0.889
153,0.139,1,22050,Aerosmith,0.613,153.98667,153987,0.0,0.716,0.0,7,0.467,0.148,-3.721,1,0.732,Melt Down,0.031,153.98666,120.124,0.879,4,0.42,3danFeweLSb4Nkc1BzcFQg,0.369
154,0.0141,1,22050,Aerosmith,0.817,210.36785,210368,0.0,0.539,0.000496,6,0.508,0.099,-6.349,0,0.572,Mia,0.0621,207.08717,97.062,0.158,4,0.985,116H0KvKr2Zl4RPuVBruDO,0.158
155,0.262,1,22050,Aerosmith,0.458,199.13333,199133,0.3561,0.758,0.000504,5,0.662,0.18,-6.193,0,0.616,Milkcow Blues,0.0286,188.69696,168.974,0.062,4,0.938,2nWyX13i7puQtqjI1AnaNH,0.784
156,0.000237,1,22050,Aerosmith,0.249,262.5707,262571,2.35683,0.869,0.343,11,0.401,0.566,-6.247,0,0.415,Monkey On My Back,0.0631,259.34948,122.275,0.664,4,0.972,3OyzCKYZtWVssveREOReai,0.184
157,0.143,1,22050,Aerosmith,0.951,196.30667,196307,0.34249,0.767,0.258,7,0.832,0.0757,-3.973,1,0.695,Mother Popcorn,0.063,191.86649,116.419,0.255,4,1.0,6mRWYqhRPJVyYpLOLvbtRg,0.901
158,0.472,1,22050,Aerosmith,0.675,207.90667,207907,0.14503,0.811,5.94e-06,2,0.368,0.0492,-7.45,0,0.453,Movin' Out,0.0323,197.00971,133.894,0.732,4,1.0,3DBVtnyVhc0WGT51K28TC9,0.844
159,0.021,1,22050,Aerosmith,0.474,263.09333,263093,0.36621,0.875,0.0,9,0.692,0.0808,-10.932,1,0.717,My Fist Your Face,0.0452,255.65751,137.721,0.962,4,1.0,0Y295cvBYDBu4sFvGBp3dp,0.706
160,0.625,1,22050,Aerosmith,0.579,165.0,165000,0.0,0.419,0.0,0,0.58,0.0981,-10.72,1,0.596,My Girl,0.0346,154.48236,104.564,0.202,4,1.0,6jWkZvd1URGktyTTwcpPpB,0.673
161,0.179,1,22050,Aerosmith,0.357,192.2,192200,0.25565,0.819,1.38e-05,9,0.464,0.37,-2.311,1,0.372,Never Loved A Girl,0.0599,182.15474,136.921,0.289,5,0.109,26ebZiJPxEinFk1V86BbzW,0.753
162,0.0217,1,22050,Aerosmith,0.766,168.63574,168636,0.0,0.674,5.87e-05,0,0.271,0.258,-6.245,1,0.426,No More No More,0.0538,165.87175,121.012,0.817,4,1.0,0E8WJOFs2eWD67USh7C6Qd,0.214
163,0.000623,1,22050,Aerosmith,0.492,265.66667,265667,0.09293,0.835,0.134,4,0.699,0.34,-10.02,1,0.589,No Surprize,0.0315,255.62268,138.908,0.827,4,0.98,690BntGEsDV1EdiDxG9Dbm,0.471
164,0.0821,1,22050,Aerosmith,0.327,288.74667,288747,8.75392,0.333,0.705,9,0.946,0.0707,-13.535,1,0.809,Nobody's Fault,0.0384,272.7532,73.022,0.0,3,0.479,1OdJ6DYUmRjg3BLlRzfDwM,0.166
165,0.622,1,22050,Aerosmith,0.452,245.58667,245587,0.4244,0.487,8.6e-06,0,0.558,0.136,-8.701,1,0.517,Oasis In The Night,0.04,236.76807,149.743,0.36,4,0.842,5EGFwgaE96z73W4dHBLrF0,0.6
166,0.55,1,22050,Aerosmith,0.714,153.10667,153107,2.77478,0.724,0.101,4,0.659,0.826,-8.488,1,0.58,On The Road Again,0.042,148.56707,111.173,0.745,4,0.907,1OmKo4t4Bh95xQI6WGiUR3,0.802
167,0.013,1,22050,Aerosmith,0.674,334.15365,334154,0.0873,0.855,0.698,1,0.592,0.101,-5.29,1,0.527,Once Is Enough,0.0401,326.55383,121.987,0.879,4,1.0,6tn2FJRLppVxdqCTG2PB2H,0.307
168,0.0557,1,22050,Aerosmith,0.453,420.06667,420067,0.13365,0.731,0.00395,5,0.776,0.162,-9.848,1,0.814,One Way Street,0.0345,415.43401,132.243,0.674,4,0.999,3ZqnF9T5vtvIPqHmloNb0o,0.641
169,0.000178,1,22050,Aerosmith,0.52,202.46667,202467,0.0,0.982,0.000438,9,0.618,0.121,-3.514,1,0.543,Outta Your Head,0.156,197.97333,112.031,0.875,4,1.0,4cipa2jQMepqpHDCcjdupv,0.29
170,0.0439,1,22050,Aerosmith,0.596,249.17333,249173,0.179,0.93,0.0773,9,0.326,0.288,-12.126,0,0.462,Pandora's Box,0.0393,232.47238,121.817,0.92,4,1.0,4NsNi4w10Tkpv6uikyXbJ6,0.822
171,0.417,1,22050,Aerosmith,0.537,265.77333,265773,0.0,0.978,1.56e-05,4,0.0,0.0374,-2.921,0,0.186,Permanent Vacation,0.0442,246.55528,126.343,0.904,4,1.0,6gQUbFwwdYXlKdmqRoWKJe,0.931
172,0.67,1,22050,Aerosmith,0.544,184.51646,184516,0.0,0.552,4.57e-05,9,0.413,0.415,-7.45,1,0.378,Pink,0.0991,171.1659,159.738,0.183,3,1.0,3xKsf9qdS1CyvXSMEid6g8,0.554
173,0.833,1,22050,Aerosmith,0.263,80.66667,80667,3.36109,0.0323,0.00176,4,0.321,0.184,-30.839,0,0.424,Prelude To Joanie,0.0365,75.20943,80.119,0.068,5,0.07,6NjQuDfFmUyyb38F7jxjEm,0.0376
174,0.0424,1,22050,Aerosmith,0.606,228.90268,228903,0.30186,0.581,0.00155,9,0.39,0.061,-10.345,0,0.456,Push Comes To Shove,0.0532,214.58721,92.189,0.37,4,0.975,401KtyEokKViQObVQfGYAp,0.797
175,0.563,1,22050,Aerosmith,0.58,265.69333,265693,0.0,0.948,0.0,4,0.823,0.195,-3.892,1,0.559,Rag Doll,0.0616,244.34358,93.45,0.429,4,1.0,2KCJYwlBWxdlwyIYckIf6V,0.6
176,0.00016,1,22050,Aerosmith,0.332,246.46667,246467,0.0,0.904,0.237,1,0.473,0.317,-10.263,0,0.415,Rats In The Cellar,0.0445,242.20154,109.887,0.879,4,0.981,0SvVWpJKUTVeQxQLTPL02o,0.764
177,0.0154,1,22050,Aerosmith,0.583,213.17333,213173,0.0,0.62,0.0108,2,0.051,0.15,-10.91,1,0.373,Rattlesnake Shake,0.031,199.48844,101.054,0.334,4,1.0,0zXBl25ksnfGNkS6tgsMb2,0.442
178,0.585,1,22050,Aerosmith,0.277,230.36,230360,0.16172,0.479,0.0224,5,0.775,0.16,-8.483,0,0.71,Red House,0.0495,226.94023,53.905,0.027,4,0.872,3XxBSvDZKH5YvZZjTpn6eR,0.483
179,0.299,1,22050,Aerosmith,0.553,210.2,210200,0.0,0.502,0.0,0,0.451,0.764,-5.972,1,0.62,Remember,0.0409,210.2,129.976,0.231,4,0.894,2rbDhOo9Fh61Bbu23T2qCk,0.296
180,0.719,1,22050,Aerosmith,0.611,182.44,182440,0.27007,0.665,0.0,1,0.466,0.671,-8.187,1,0.475,Road Runner,0.0669,176.402,125.236,0.569,4,0.799,5Rb211KhnOhLLXPpt8awxU,0.772
181,0.591,1,22050,Aerosmith,0.536,167.18667,167187,0.17252,0.642,0.00185,10,0.656,0.162,-8.3,0,0.273,Rocket 88,0.0702,164.04898,77.197,0.118,4,0.844,1ep8tKtAuTkNTjCxrlW4nj,0.814
182,0.296,1,22050,Aerosmith,0.707,153.88,153880,0.96132,0.636,0.00221,0,0.763,0.168,-14.879,1,0.604,Rockin' Pneumonia And The Boogie Woogie Flu,0.0313,141.06122,115.227,0.849,4,1.0,20OVbaIrsu70Qab39PsE3X,0.978
183,0.0135,1,22050,Aerosmith,0.616,266.62667,266627,2.85605,0.965,0.000174,11,0.506,0.119,-4.464,1,0.535,Round And Round,0.0613,251.77397,126.535,0.942,4,1.0,5B6Z7NwVqA7W3UFiqBdEJC,0.405
184,0.0672,1,22050,Aerosmith,0.565,233.16,233160,0.11293,0.628,0.000181,9,0.803,0.39,-10.368,1,0.674,Same Old Song And Dance,0.033,220.29351,133.194,0.674,4,1.0,2ATTIE0sKIXysApJPlR3sB,0.706
185,0.297,1,22050,Aerosmith,0.578,241.93333,241933,3.44236,0.681,0.0,2,0.583,0.0952,-7.149,0,0.581,Scream In Pain,0.0922,226.87637,160.028,0.134,4,0.936,0L3iWSdhOr3nRZ2L4bmDgZ,0.534
186,0.0239,1,22050,Aerosmith,0.242,325.66667,325667,4.69043,0.791,2.77e-05,7,0.527,0.283,-7.878,1,0.588,Seasons Of Wither,0.0635,316.88272,201.943,0.04,4,0.902,1b3pQDCKDCSRPwkG7vHSf3,0.314
187,0.00833,1,22050,Aerosmith,0.478,256.48,256480,3.26821,0.728,0.000553,9,0.684,0.105,-6.08,1,0.632,Sedona Sunrise,0.0297,244.29134,145.193,0.051,4,0.981,3atmwdrBMq3aMVzvFAenN9,0.312
188,0.899,1,22050,Aerosmith,0.506,166.10667,166107,0.09338,0.156,1.56e-05,2,0.238,0.0948,-14.455,0,0.424,"Shame, Shame, Shame",0.0574,162.97506,94.024,0.232,4,0.286,4spUdCNI5A2wvgBYl2fY76,0.161
189,0.0139,1,22050,Aerosmith,0.617,218.63143,218631,0.26884,0.615,0.0,4,0.631,0.0897,-6.518,1,0.535,She's On Fire,0.0567,210.0361,125.898,0.881,4,0.963,1LWEjUzrngRXdUBaf7GWYI,0.564
190,0.00701,1,22050,Aerosmith,0.578,199.08,199080,0.12145,0.866,0.0,1,0.674,0.257,-3.804,1,0.545,Shut Up And Dance,0.0619,194.37424,128.038,0.924,4,0.892,4kbj5MwxO1bq9wjT5g9HaA,0.619
191,0.236,1,22050,Aerosmith,0.669,273.45333,273453,0.0,0.571,4.24e-05,0,0.349,0.116,-7.2,1,0.447,Sick As A Dog,0.0284,258.94313,100.076,0.187,4,0.979,7ji0rdxqRf6o6mkW8PG8J9,0.488
192,0.00796,1,22050,Aerosmith,0.813,240.49333,240493,2.02014,0.616,0.00502,8,0.943,0.103,-9.357,1,0.735,Sight For Sore Eyes,0.0423,228.68753,122.049,0.898,4,1.0,4fj4xZhRhhDC8jhujX8Sy0,0.649
193,0.172,1,22050,Aerosmith,0.492,296.49333,296493,0.24218,0.676,0.0,8,0.393,0.239,-6.861,1,0.54,Somebody,0.0516,284.76952,110.232,0.193,3,0.775,6cFZ4PLC19taNlpl9pbGMf,0.412
194,0.0498,1,22050,Aerosmith,0.617,247.16,247160,0.23791,0.635,1.44e-05,11,0.168,0.164,-6.769,0,0.434,Something,0.0317,232.16472,103.019,0.37,4,1.0,6RUKPb4LETWmmr3iAEQktW,0.446
195,0.367,1,22050,Aerosmith,0.545,236.36,236360,3.26821,0.458,0.0,5,0.293,0.118,-4.6,0,0.466,Something's Gotta Give,0.0279,227.28853,79.943,0.29,4,0.806,7IL3UOlcJ6nmcCMwpnlfcA,0.164
196,0.0493,1,22050,Aerosmith,0.704,189.55415,189554,0.0,0.594,5.29e-05,2,0.508,0.132,-6.966,1,0.502,Spaced,0.211,189.55415,78.585,0.47,4,1.0,4y3l1Qk130C1ebtgIGxltq,0.296
197,0.00066,1,22050,Aerosmith,0.571,134.76376,134764,1.15605,0.967,0.000151,1,0.616,0.126,-4.334,1,0.52,Spiderman Theme,0.0657,129.63701,113.002,0.893,4,1.0,0ivAvvlpvglywHCvukUz5r,0.648
198,0.15,1,22050,Aerosmith,0.612,251.8,251800,0.19279,0.6,3.04e-06,9,0.348,0.222,-10.945,1,0.462,St. John,0.0327,239.96662,111.203,0.88,4,0.934,1A2PWRltFrX8iB8IP3CUgo,0.471
199,0.000913,1,22050,Aerosmith,0.415,269.76,269760,0.26413,0.964,0.0747,6,0.567,0.389,-1.989,0,0.496,Stop Messin' Around,0.073,266.53605,125.402,0.31,4,0.996,0D156dFOpliyPmemyptIzJ,0.576
200,0.000109,1,22050,Aerosmith,0.278,207.88,207880,0.37134,0.633,0.0,9,0.327,0.339,-4.625,0,0.345,Sunny Side Of Love,0.0329,199.85995,201.888,0.355,4,1.0,33Ch0pgFMswDRIzu3BXu3l,0.435
201,0.0116,1,22050,Aerosmith,0.596,238.73333,238733,0.34562,0.869,0.173,10,0.294,0.0678,-11.97,1,0.5,Sunshine,0.037,220.35156,109.902,0.838,4,1.0,05wIrZSwuaVWhcv5FfqeH0,0.944
202,0.00298,1,22050,Aerosmith,0.38,274.13333,274133,0.08503,0.76,0.0294,9,0.506,0.104,-10.961,1,0.553,Sweet Emotion,0.0378,260.10993,99.437,0.47,4,1.0,24NwBd5vZ2CK8VOQVnqdxr,0.491
203,0.343,1,22050,Aerosmith,0.575,211.57796,211578,0.24766,0.67,4.95e-06,7,0.485,0.129,-10.39,1,0.536,Take It Easy,0.0318,204.1034,139.191,0.825,4,1.0,4yugZvBYaoREkJKtbG08Qr,0.74
204,0.00565,1,22050,Aerosmith,0.319,335.27791,335278,2.02594,0.849,0.000862,9,0.841,0.211,-6.665,1,0.671,Taste Of India,0.0621,328.69007,113.267,0.639,4,0.99,54l03TBS1huoMsYd8Q4qtd,0.169
205,0.106,1,22050,Aerosmith,0.951,218.57333,218573,0.4702,0.6,0.0,0,0.215,0.0712,-4.675,0,0.295,Temperature,0.0685,214.39565,125.04,0.908,4,1.0,0k2GOhqsrxDTAbFFSdNJjT,0.822
206,0.00292,1,22050,Aerosmith,0.561,206.50667,206507,0.26753,0.827,1.78e-06,2,0.604,0.268,-5.785,1,0.529,The Farm,0.109,201.74077,142.133,0.85,4,0.648,0QTUoI90fBFdKkd4h8fsOu,0.542
207,0.0124,1,22050,Aerosmith,0.718,186.26132,186261,0.38163,0.751,0.0,11,0.796,0.0645,-6.698,1,0.696,The Grind,0.0791,180.2449,160.04,0.664,4,1.0,5nWcMMEUUY7QeNHCrQoiKe,0.364
208,0.0187,1,22050,Aerosmith,0.595,211.68,211680,0.0,0.985,0.000297,9,0.249,0.0666,-4.337,0,0.208,The Hand That Feeds,0.0885,209.02603,128.006,0.954,4,1.0,5ugzDiilhy6ILKmKfhEzd7,0.462
209,0.00925,1,22050,Aerosmith,0.446,218.35592,218356,0.18562,0.801,8.84e-05,0,0.85,0.13,-6.397,1,0.69,The Hop,0.0305,203.56934,148.071,0.753,4,0.423,2w7O4XCRoIJrwF1NqKL9TM,0.765
210,0.00433,1,22050,Aerosmith,0.638,214.37333,214373,0.27311,0.795,0.00139,0,0.671,0.153,-8.45,1,0.569,The Other Side,0.302,210.19864,153.99,0.287,4,0.957,2cKovq3l6OJjhVVDbVKOsr,0.31
211,0.0561,1,22050,Aerosmith,0.599,253.84,253840,0.40689,0.716,0.0,7,0.736,0.0799,-10.851,1,0.714,The Reason A Dog,0.0246,244.74993,108.402,0.783,4,1.0,7xcSV7Hj0FZ2y6VzR718qx,0.6
212,0.233,1,22050,Aerosmith,0.782,188.21061,188211,5.48571,0.579,0.0,2,0.172,0.302,-4.896,0,0.282,Think About It,0.0562,183.57116,115.073,0.706,4,0.976,3lOyWo3j9qehSoNqoQdlXg,0.4
213,0.834,1,22050,Aerosmith,0.534,159.82027,159820,4.16798,0.26,0.00405,1,0.749,0.102,-12.406,1,0.766,This Little Light Of Mine,0.0319,141.64753,113.877,0.436,4,1.0,4ujYTGqbiV5xl97Pqoctq2,0.151
214,0.0109,1,22050,Aerosmith,0.51,221.97333,221973,0.09138,0.631,0.0101,11,0.265,0.273,-9.603,0,0.419,Three Mile Smile,0.0279,221.97333,105.203,0.54,4,0.973,4ia4siWq0HYwlKLLUjLKCT,0.865
215,0.00298,1,22050,Aerosmith,0.38,274.13333,274133,0.08503,0.76,0.0294,9,0.506,0.104,-10.961,1,0.553,Toys In The Attic,0.0378,260.10993,99.437,0.47,4,1.0,24NwBd5vZ2CK8VOQVnqdxr,0.491
216,0.00194,1,22050,Aerosmith,0.359,333.22667,333227,0.10444,0.854,0.00767,11,0.631,0.841,-9.799,0,0.651,Train Kept A Rollin',0.0418,333.22665,99.414,0.261,4,0.977,664NjRsLgSJtqX8VM0Ghh1,0.472
217,0.0152,1,22050,Aerosmith,0.494,267.24,267240,0.24408,0.962,2.2e-06,1,0.714,0.212,-4.025,1,0.669,Trip Hoppin',0.046,257.90404,114.012,0.924,4,1.0,1Red5oM4eXXT3ZNlUAh4GJ,0.56
218,0.105,1,22050,Aerosmith,0.453,249.82667,249827,0.07016,0.587,0.000231,2,0.21,0.272,-11.074,1,0.588,Uncle Salty,0.0325,235.52,122.118,0.674,4,0.919,3XW2c507flCMzqd7Woc2mr,0.468
219,0.452,1,22050,Aerosmith,0.585,223.76,223760,0.42385,0.247,8.85e-06,1,0.581,0.107,-12.612,1,0.588,Under My Skin,0.04,211.37705,127.15,0.274,4,0.988,3aEJMh1cXKEjgh52claxQp,0.591
220,0.0274,1,22050,Aerosmith,0.319,271.05732,271057,0.2019,0.636,0.000135,5,0.437,0.0977,-5.612,0,0.438,Voodoo Medicine Man,0.0513,256.67338,99.499,0.017,4,0.914,0JkhgPd6X4H2A5xRdP5iYW,0.393
221,0.392,1,22050,Aerosmith,0.613,244.6,244600,0.10408,0.589,0.000139,9,0.79,0.338,-9.667,1,0.742,Walk On Down,0.0289,235.49678,84.583,0.54,4,0.725,3bwbCNNUQXclcYEmpflvxn,0.552
222,9.16e-05,1,22050,Aerosmith,0.495,185.46667,185467,0.14014,0.787,0.0,8,0.515,0.167,-6.89,1,0.458,Walk On Water,0.0368,180.86603,140.003,0.633,4,0.983,6FT9FZccFD6nE8dMNslz2n,0.388
223,0.253,1,22050,Air Supply,0.531,208.90667,208907,0.08757,0.612,2.08e-06,3,0.0,0.193,-6.791,1,0.0,A Little Bit More,0.0355,199.59293,139.83,0.577,4,1.0,4eCXSKmDWkb7mrWXXgHxRB,0.16
224,0.437,1,22050,Air Supply,0.574,211.70667,211707,0.16168,0.735,0.0,9,0.214,0.0878,-5.474,1,0.388,A Place Where We Belong,0.0771,199.39556,112.766,0.763,4,0.884,5tpomdCPyY17bME3nB7XVu,0.264
